,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,proactivity_strategy,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
2662,32.0,male,4.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,only_suggestion,111,1,suggestion,0,0,56.0,3.0,10,4,2,suggestion,0,0,35.0,4.0,10,4,3,suggestion,0,0,54.0,1.0,0,2,4,suggestion,0,0,61.0,2.0,10,2,5,suggestion,0,0,51.0,3.0,0,2,6,suggestion,0,0,62.0,2.0,0,2,7,suggestion,0,0,25.0,2.0,20,2,8,suggestion,0,0,47.0,3.0,20,2,9,suggestion,0,0,31.0,2.0,30,4,10,suggestion,0,0,35.0,3.0,0,4,11,suggestion,0,0,39.0,2.0,0,2,12,suggestion,0,0,53.0,2.0,10,2,549.0,110
2663,40.0,male,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,only_suggestion,011,1,suggestion,0,0,31.0,2.0,10,3,2,suggestion,0,0,43.0,5.0,0,2,3,suggestion,0,0,37.0,4.0,10,3,4,suggestion,1,0,76.0,2.0,0,2,5,suggestion,0,0,52.0,2.0,10,2,6,suggestion,0,0,50.0,2.0,30,4,7,suggestion,0,0,42.0,4.0,20,4,8,suggestion,0,0,33.0,3.0,20,4,9,suggestion,0,0,24.0,3.0,20,4,10,suggestion,0,0,41.0,3.0,10,4,11,suggestion,0,0,25.0,2.0,10,3,12,suggestion,0,0,50.0,2.0,20,4,504.0,160
2664,50.0,male,4.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,only_suggestion,001,1,suggestion,0,0,80.0,3.0,10,3,2,suggestion,0,0,47.0,4.0,10,3,3,suggestion,0,0,38.0,4.0,10,3,4,suggestion,0,0,33.0,2.0,10,3,5,suggestion,0,0,53.0,2.0,10,3,6,suggestion,0,0,77.0,5.0,20,3,7,suggestion,0,0,22.0,3.0,20,3,8,suggestion,0,0,49.0,2.0,20,3,9,suggestion,0,0,22.0,3.0,40,3,10,suggestion,0,0,24.0,4.0,10,3,11,suggestion,0,0,23.0,2.0,10,3,12,suggestion,0,0,52.0,2.0,20,3,520.0,190
2665,50.0,male,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,only_suggestion,001,1,suggestion,0,1,36.0,1.0,10,3,2,suggestion,0,0,54.0,2.0,10,2,3,suggestion,1,0,24.0,2.0,10,2,4,suggestion,0,0,72.0,2.0,10,2,5,suggestion,0,0,53.0,3.0,10,3,6,suggestion,0,0,74.0,3.0,30,4,7,suggestion,0,0,32.0,5.0,10,3,8,suggestion,0,0,32.0,2.0,20,4,9,suggestion,0,0,48.0,3.0,30,4,10,suggestion,0,0,20.0,3.0,0,3,11,suggestion,0,0,39.0,3.0,10,3,12,suggestion,0,0,20.0,2.0,0,3,504.0,150
2666,60.0,male,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,only_suggestion,011,1,suggestion,1,0,35.0,1.0,10,4,2,suggestion,0,0,44.0,4.0,10,2,3,suggestion,1,0,42.0,2.0,10,2,4,suggestion,0,0,25.0,1.0,10,2,5,suggestion,0,0,23.0,3.0,10,3,6,suggestion,0,0,75.0,3.0,30,3,7,suggestion,1,0,37.0,2.0,20,2,8,suggestion,0,0,32.0,2.0,20,4,9,suggestion,1,0,28.0,3.0,40,4,10,suggestion,0,0,28.0,4.0,10,3,11,suggestion,0,0,32.0,2.0,10,3,12,suggestion,0,0,28.0,2.0,10,3,429.0,190
2667,21.0,male,5.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,only_suggestion,011,1,suggestion,0,0,49.0,2.0,10,4,2,suggestion,0,0,79.0,4.0,10,4,3,suggestion,0,0,54.0,3.0,10,4,4,suggestion,0,0,51.0,2.0,10,2,5,suggestion,0,0,26.0,2.0,10,2,6,suggestion,0,0,42.0,1.0,10,2,7,suggestion,0,0,42.0,1.0,20,2,8,suggestion,0,0,27.0,3.0,20,4,9,suggestion,0,0,24.0,2.0,30,4,10,suggestion,0,0,21.0,3.0,10,4,11,suggestion,0,0,44.0,1.0,10,2,12,suggestion,0,0,55.0,2.0,0,2,514.0,150
2668,32.0,female,4.0,2.0,5.0,2.0,2.0,4.0,4.0,3.0,only_suggestion,011,1,suggestion,0,0,50.0,2.0,10,4,2,suggestion,1,0,51.0,2.0,0,2,3,suggestion,0,1,44.0,3.0,10,4,4,suggestion,0,1,61.0,4.0,0,2,5,suggestion,0,0,27.0,3.0,10,4,6,suggestion,0,0,90.0,4.0,0,4,7,suggestion,0,0,20.0,3.0,20,4,8,suggestion,0,0,30.0,2.0,10,4,9,suggestion,0,0,42.0,2.0,20,4,10,suggestion,0,0,44.0,3.0,0,4,11,suggestion,0,0,36.0,1.0,0,2,12,suggestion,0,0,68.0,3.0,20,2,563.0,100
2669,46.0,male,4.0,3.0,3.0,1.0,2.0,4.0,5.0,4.0,only_suggestion,001,1,suggestion,0,0,41.0,2.0,10,3,2,suggestion,1,0,53.0,2.0,10,2,3,suggestion,0,0,78.0,3.0,10,2,4,suggestion,0,0,95.0,2.0,0,2,5,suggestion,0,0,37.0,3.0,0,2,6,suggestion,0,0,86.0,3.0,30,2,7,suggestion,0,0,28.0,2.0,20,2,8,suggestion,0,0,33.0,2.0,10,2,9,suggestion,0,0,30.0,4.0,20,3,10,suggestion,0,0,39.0,2.0,10,2,11,suggestion,0,0,25.0,2.0,10,2,12,suggestion,0,0,43.0,3.0,20,2,588.0,150
2670,41.0,male,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,only_suggestion,000,1,suggestion,0,0,26.0,3.0,10,3,2,suggestion,0,0,34.0,3.0,10,3,3,suggestion,0,1,49.0,3.0,10,3,4,suggestion,0,0,24.0,1.0,10,3,5,suggestion,0,0,46.0,4.0,0,3,6,suggestion,0,0,58.0,3.0,30,3,7,suggestion,0,0,46.0,3.0,20,3,8,suggestion,0,0,33.0,1.0,10,3,9,suggestion,1,0,34.0,2.0,40,2,10,suggestion,0,1,42.0,1.0,10,2,11,suggestion,0,0,27.0,3.0,0,3,12,suggestion,0,0,77.0,3.0,20,2,496.0,170
2671,45.0,male,3.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,only_suggestion,100,1,suggestion,0,0,49.0,3.0,10,3,2,suggestion,1,0,21.0,3.0,10,2,3,suggestion,0,0,59.0,3.0,10,3,4,suggestion,0,0,78.0,3.0,10,3,5,suggestion,0,0,66.0,5.0,10,5,6,suggestion,0,0,64.0,2.0,0,2,7,suggestion,0,0,37.0,1.0,10,3,8,suggestion,0,0,23.0,2.0,20,3,9,suggestion,0,0,36.0,3.0,40,3,10,suggestion,0,0,49.0,4.0,10,3,11,suggestion,0,0,27.0,3.0,10,3,12,suggestion,0,0,76.0,2.0,10,2,585.0,150
2672,51.0,male,4.0,2.0,3.0,3.0,2.0,5.0,5.0,4.0,only_suggestion,001,1,suggestion,1,0,33.0,2.0,10,3,2,suggestion,0,0,39.0,1.0,10,2,3,suggestion,0,0,55.0,3.0,10,3,4,suggestion,0,0,36.0,2.0,10,3,5,suggestion,0,0,42.0,2.0,10,3,6,suggestion,0,0,92.0,3.0,20,2,7,suggestion,0,0,32.0,4.0,20,3,8,suggestion,0,0,64.0,3.0,10,2,9,suggestion,0,0,32.0,2.0,40,4,10,suggestion,0,0,22.0,1.0,0,2,11,suggestion,0,1,30.0,3.0,10,3,12,suggestion,0,0,26.0,3.0,0,3,503.0,150
2673,31.0,female,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,only_suggestion,010,1,suggestion,0,0,33.0,3.0,10,4,2,suggestion,1,0,60.0,3.0,0,2,3,suggestion,0,0,41.0,3.0,10,4,4,suggestion,0,0,31.0,2.0,10,3,5,suggestion,0,0,45.0,3.0,10,4,6,suggestion,0,0,61.0,2.0,0,3,7,suggestion,0,0,34.0,2.0,20,4,8,suggestion,0,0,37.0,3.0,20,4,9,suggestion,0,0,29.0,4.0,30,4,10,suggestion,0,0,60.0,3.0,10,4,11,suggestion,0,0,22.0,2.0,10,4,12,suggestion,0,0,21.0,2.0,20,4,474.0,150
2674,24.0,female,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,only_suggestion,001,1,suggestion,0,0,36.0,2.0,10,3,2,suggestion,0,0,30.0,3.0,10,3,3,suggestion,0,0,60.0,3.0,0,2,4,suggestion,0,0,50.0,2.0,0,2,5,suggestion,0,0,28.0,2.0,10,2,6,suggestion,0,0,80.0,2.0,30,2,7,suggestion,0,1,33.0,2.0,20,2,8,suggestion,0,0,37.0,3.0,0,2,9,suggestion,0,0,29.0,3.0,30,3,10,suggestion,0,0,20.0,3.0,10,3,11,suggestion,0,0,34.0,3.0,10,3,12,suggestion,0,0,25.0,3.0,20,3,462.0,150
2675,34.0,female,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,only_suggestion,101,1,suggestion,0,0,94.0,2.0,10,4,2,suggestion,0,0,65.0,3.0,10,3,3,suggestion,0,0,68.0,4.0,10,4,4,suggestion,0,0,49.0,3.0,10,4,5,suggestion,0,1,86.0,4.0,10,4,6,suggestion,0,1,42.0,2.0,30,4,7,suggestion,0,0,39.0,2.0,30,4,8,suggestion,0,0,29.0,3.0,20,4,9,suggestion,0,0,36.0,3.0,30,4,10,suggestion,0,0,47.0,3.0,10,4,11,suggestion,0,0,21.0,3.0,0,4,12,suggestion,0,0,45.0,3.0,20,4,621.0,190
2676,37.0,male,5.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,only_suggestion,001,1,suggestion,0,0,95.0,1.0,10,3,2,suggestion,1,0,100.0,3.0,10,2,3,suggestion,0,0,37.0,2.0,10,2,4,suggestion,0,0,39.0,3.0,0,2,5,suggestion,0,0,25.0,3.0,10,3,6,suggestion,0,0,39.0,3.0,10,3,7,suggestion,0,0,45.0,2.0,10,3,8,suggestion,0,0,47.0,4.0,0,2,9,suggestion,0,0,22.0,2.0,10,3,10,suggestion,0,1,44.0,3.0,10,4,11,suggestion,0,0,46.0,5.0,10,4,12,suggestion,0,0,51.0,3.0,20,4,590.0,110
2677,41.0,male,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,only_suggestion,011,1,suggestion,0,0,33.0,3.0,10,4,2,suggestion,0,0,41.0,4.0,10,4,3,suggestion,0,0,46.0,3.0,10,4,4,suggestion,0,1,54.0,2.0,10,4,5,suggestion,0,0,52.0,2.0,10,4,6,suggestion,0,0,46.0,3.0,0,3,7,suggestion,0,0,24.0,3.0,20,4,8,suggestion,0,0,28.0,4.0,0,3,9,suggestion,0,0,28.0,3.0,30,4,10,suggestion,0,0,30.0,4.0,0,4,11,suggestion,0,0,29.0,1.0,10,4,12,suggestion,0,0,54.0,3.0,20,4,465.0,130
2678,54.0,male,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,only_suggestion,000,1,suggestion,0,0,73.0,1.0,10,3,2,suggestion,0,0,37.0,4.0,0,3,3,suggestion,0,1,56.0,2.0,0,2,4,suggestion,0,0,34.0,4.0,10,3,5,suggestion,0,0,25.0,2.0,10,3,6,suggestion,0,0,26.0,4.0,10,3,7,suggestion,1,0,31.0,4.0,10,3,8,suggestion,0,0,23.0,3.0,20,3,9,suggestion,0,0,35.0,3.0,40,3,10,suggestion,0,0,29.0,4.0,10,3,11,suggestion,0,0,36.0,3.0,10,3,12,suggestion,0,0,72.0,3.0,20,3,477.0,150
2679,37.0,male,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,only_suggestion,011,1,suggestion,1,0,32.0,2.0,10,4,2,suggestion,0,0,44.0,2.0,10,4,3,suggestion,0,1,70.0,1.0,10,2,4,suggestion,0,0,39.0,3.0,10,4,5,suggestion,0,0,42.0,3.0,10,4,6,suggestion,0,0,41.0,5.0,10,4,7,suggestion,0,0,30.0,2.0,20,4,8,suggestion,0,0,29.0,3.0,20,4,9,suggestion,0,0,25.0,3.0,20,4,10,suggestion,0,0,27.0,3.0,10,4,11,suggestion,0,0,22.0,1.0,10,4,12,suggestion,0,0,20.0,3.0,20,4,421.0,160
2680,36.0,male,5.0,3.0,5.0,2.0,4.0,4.0,3.0,4.0,only_suggestion,011,1,suggestion,1,0,33.0,1.0,10,4,2,suggestion,0,0,57.0,4.0,10,4,3,suggestion,0,1,37.0,2.0,10,4,4,suggestion,0,0,31.0,2.0,10,4,5,suggestion,1,0,24.0,1.0,10,4,6,suggestion,0,0,22.0,3.0,30,4,7,suggestion,1,0,45.0,3.0,10,4,8,suggestion,0,0,33.0,3.0,20,4,9,suggestion,0,0,29.0,3.0,20,4,10,suggestion,0,0,28.0,3.0,10,4,11,suggestion,0,0,32.0,1.0,10,4,12,suggestion,0,0,35.0,3.0,20,4,406.0,170
2681,43.0,male,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,only_suggestion,011,1,suggestion,0,0,34.0,2.0,10,4,2,suggestion,0,0,36.0,4.0,10,4,3,suggestion,0,0,26.0,3.0,10,3,4,suggestion,0,0,36.0,4.0,10,4,5,suggestion,0,0,51.0,4.0,10,4,6,suggestion,0,0,54.0,1.0,30,4,7,suggestion,0,0,40.0,2.0,20,4,8,suggestion,0,0,30.0,4.0,20,4,9,suggestion,0,0,31.0,3.0,40,4,10,suggestion,0,0,50.0,2.0,10,4,11,suggestion,0,0,34.0,4.0,0,4,12,suggestion,0,0,42.0,3.0,20,4,464.0,190
2682,51.0,male,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,only_suggestion,011,1,suggestion,0,1,27.0,2.0,10,4,2,suggestion,1,0,91.0,3.0,10,2,3,suggestion,0,1,74.0,1.0,10,2,4,suggestion,0,0,60.0,2.0,10,2,5,suggestion,0,0,53.0,3.0,10,2,6,suggestion,0,0,112.0,2.0,20,2,7,suggestion,0,0,22.0,2.0,20,4,8,suggestion,0,0,30.0,3.0,20,4,9,suggestion,0,0,29.0,2.0,20,4,10,suggestion,0,0,41.0,2.0,10,3,11,suggestion,0,0,36.0,2.0,10,3,12,suggestion,0,0,23.0,3.0,10,3,598.0,160
2683,45.0,female,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,only_suggestion,001,1,suggestion,0,0,54.0,2.0,10,3,2,suggestion,0,0,75.0,3.0,10,2,3,suggestion,0,1,60.0,3.0,10,2,4,suggestion,0,0,29.0,3.0,0,2,5,suggestion,0,0,21.0,2.0,10,3,6,suggestion,0,0,45.0,4.0,20,3,7,suggestion,0,0,57.0,2.0,20,3,8,suggestion,0,0,28.0,4.0,20,2,9,suggestion,0,0,31.0,4.0,40,4,10,suggestion,0,0,38.0,3.0,0,2,11,suggestion,0,0,22.0,3.0,10,3,12,suggestion,0,0,26.0,3.0,20,3,486.0,170
2684,43.0,female,4.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,only_suggestion,001,1,suggestion,0,0,85.0,3.0,10,3,2,suggestion,1,0,39.0,3.0,10,3,3,suggestion,0,1,49.0,2.0,10,3,4,suggestion,0,0,33.0,3.0,10,3,5,suggestion,0,0,105.0,2.0,10,3,6,suggestion,0,0,42.0,2.0,30,4,7,suggestion,0,0,24.0,2.0,20,3,8,suggestion,0,0,40.0,2.0,0,3,9,suggestion,0,0,26.0,2.0,40,4,10,suggestion,0,0,50.0,3.0,10,3,11,suggestion,0,0,44.0,3.0,10,3,12,suggestion,0,0,44.0,3.0,20,3,581.0,180
2685,40.0,male,4.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,only_suggestion,011,1,suggestion,0,0,41.0,2.0,10,3,2,suggestion,0,0,31.0,4.0,0,2,3,suggestion,0,0,28.0,1.0,0,2,4,suggestion,0,0,52.0,2.0,10,2,5,suggestion,0,0,43.0,2.0,10,2,6,suggestion,0,0,99.0,2.0,20,2,7,suggestion,0,1,40.0,2.0,20,2,8,suggestion,0,0,30.0,3.0,10,2,9,suggestion,0,0,37.0,2.0,30,2,10,suggestion,0,0,50.0,3.0,10,2,11,suggestion,0,0,30.0,3.0,10,2,12,suggestion,0,0,24.0,1.0,0,2,505.0,130
2686,38.0,female,4.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,only_suggestion,001,1,suggestion,1,0,29.0,1.0,10,3,2,suggestion,0,0,52.0,2.0,10,2,3,suggestion,0,0,70.0,2.0,10,2,4,suggestion,0,0,101.0,4.0,0,2,5,suggestion,0,1,26.0,3.0,10,2,6,suggestion,0,1,80.0,2.0,30,2,7,suggestion,0,1,32.0,2.0,20,2,8,suggestion,0,0,38.0,3.0,0,2,9,suggestion,1,0,36.0,2.0,10,2,10,suggestion,0,0,43.0,1.0,10,2,11,suggestion,0,0,38.0,4.0,0,2,12,suggestion,0,0,66.0,3.0,20,2,611.0,130
2687,39.0,male,4.0,2.0,4.0,3.0,1.0,2.0,4.0,5.0,only_suggestion,011,1,suggestion,0,0,33.0,1.0,10,3,2,suggestion,0,0,46.0,3.0,10,4,3,suggestion,0,0,31.0,4.0,10,3,4,suggestion,0,0,46.0,2.0,10,2,5,suggestion,0,0,37.0,4.0,10,4,6,suggestion,0,0,36.0,2.0,30,4,7,suggestion,1,0,27.0,3.0,20,4,8,suggestion,0,0,23.0,1.0,20,3,9,suggestion,0,0,41.0,2.0,40,4,10,suggestion,0,0,25.0,1.0,10,2,11,suggestion,0,0,37.0,3.0,10,4,12,suggestion,0,0,44.0,2.0,10,2,426.0,190
2688,39.0,male,4.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,only_suggestion,001,1,suggestion,0,0,28.0,2.0,10,3,2,suggestion,0,0,26.0,2.0,10,3,3,suggestion,0,1,21.0,3.0,10,3,4,suggestion,0,0,21.0,4.0,10,3,5,suggestion,0,0,46.0,4.0,0,3,6,suggestion,0,0,32.0,3.0,20,3,7,suggestion,0,0,47.0,4.0,10,3,8,suggestion,0,0,41.0,2.0,20,3,9,suggestion,0,0,30.0,2.0,40,3,10,suggestion,0,1,31.0,2.0,10,3,11,suggestion,0,0,21.0,3.0,10,3,12,suggestion,0,0,87.0,3.0,20,2,431.0,170
2689,48.0,female,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,only_suggestion,101,1,suggestion,1,0,73.0,3.0,10,3,2,suggestion,0,0,25.0,4.0,0,3,3,suggestion,0,0,60.0,2.0,10,3,4,suggestion,0,1,23.0,3.0,10,3,5,suggestion,0,0,38.0,3.0,0,3,6,suggestion,0,0,72.0,4.0,20,3,7,suggestion,0,0,24.0,2.0,20,3,8,suggestion,0,0,37.0,2.0,0,3,9,suggestion,0,0,33.0,1.0,20,3,10,suggestion,0,0,37.0,3.0,0,3,11,suggestion,0,0,27.0,4.0,10,3,12,suggestion,0,0,23.0,4.0,10,3,472.0,110
2690,28.0,male,4.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,only_suggestion,011,1,suggestion,0,0,28.0,3.0,10,4,2,suggestion,0,0,49.0,4.0,10,4,3,suggestion,0,0,29.0,3.0,10,4,4,suggestion,0,0,34.0,2.0,10,4,5,suggestion,0,0,30.0,2.0,10,4,6,suggestion,0,0,69.0,5.0,30,5,7,suggestion,0,1,23.0,2.0,20,4,8,suggestion,0,0,30.0,4.0,20,4,9,suggestion,0,0,42.0,2.0,40,4,10,suggestion,0,0,23.0,3.0,10,4,11,suggestion,0,0,30.0,3.0,10,4,12,suggestion,0,0,59.0,4.0,20,4,446.0,200
2691,56.0,male,4.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,only_suggestion,001,1,suggestion,0,0,47.0,1.0,10,3,2,suggestion,0,0,51.0,3.0,10,2,3,suggestion,1,1,67.0,3.0,10,2,4,suggestion,0,0,86.0,2.0,10,2,5,suggestion,0,0,39.0,3.0,0,2,6,suggestion,0,0,73.0,3.0,20,2,7,suggestion,0,0,21.0,4.0,20,2,8,suggestion,0,0,36.0,4.0,0,2,9,suggestion,0,0,37.0,3.0,20,2,10,suggestion,0,0,46.0,3.0,10,2,11,suggestion,0,0,41.0,3.0,10,2,12,suggestion,0,0,64.0,3.0,20,2,608.0,140
2692,41.0,male,5.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,only_suggestion,001,1,suggestion,0,0,49.0,2.0,10,3,2,suggestion,0,0,52.0,4.0,10,3,3,suggestion,0,0,32.0,3.0,10,3,4,suggestion,0,0,34.0,3.0,10,3,5,suggestion,0,0,57.0,3.0,10,3,6,suggestion,0,0,63.0,2.0,20,3,7,suggestion,0,0,29.0,2.0,20,3,8,suggestion,0,0,37.0,1.0,20,3,9,suggestion,0,0,26.0,2.0,20,3,10,suggestion,0,0,26.0,2.0,10,3,11,suggestion,0,0,32.0,4.0,10,3,12,suggestion,0,0,68.0,3.0,20,3,505.0,170
2693,37.0,male,3.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,only_suggestion,000,1,suggestion,0,0,68.0,2.0,10,3,2,suggestion,0,0,52.0,2.0,10,2,3,suggestion,0,0,53.0,1.0,10,2,4,suggestion,0,0,59.0,3.0,0,2,5,suggestion,0,0,50.0,3.0,10,2,6,suggestion,0,0,89.0,2.0,30,2,7,suggestion,0,0,56.0,2.0,20,2,8,suggestion,0,0,39.0,2.0,20,2,9,suggestion,0,0,29.0,3.0,30,2,10,suggestion,0,0,40.0,3.0,10,2,11,suggestion,0,0,21.0,2.0,10,2,12,suggestion,0,0,23.0,2.0,10,2,579.0,170
2694,46.0,male,4.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,only_suggestion,001,1,suggestion,0,0,75.0,1.0,10,3,2,suggestion,0,0,53.0,2.0,10,2,3,suggestion,0,0,49.0,3.0,10,3,4,suggestion,0,0,34.0,3.0,10,3,5,suggestion,0,0,61.0,2.0,0,2,6,suggestion,0,0,41.0,3.0,20,3,7,suggestion,0,0,46.0,3.0,20,3,8,suggestion,0,0,37.0,3.0,10,3,9,suggestion,1,0,31.0,1.0,30,2,10,suggestion,0,0,44.0,2.0,10,3,11,suggestion,0,0,28.0,4.0,10,3,12,suggestion,0,0,49.0,2.0,20,3,548.0,160
2695,36.0,male,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,only_suggestion,011,1,suggestion,0,0,49.0,2.0,10,3,2,suggestion,0,0,38.0,1.0,10,2,3,suggestion,0,1,26.0,2.0,0,2,4,suggestion,0,0,41.0,4.0,10,3,5,suggestion,0,0,20.0,3.0,10,3,6,suggestion,0,0,146.0,4.0,30,4,7,suggestion,0,0,38.0,3.0,10,4,8,suggestion,0,0,26.0,4.0,10,3,9,suggestion,0,0,29.0,3.0,10,4,10,suggestion,0,0,50.0,4.0,10,4,11,suggestion,0,0,41.0,4.0,10,4,12,suggestion,0,0,23.0,4.0,20,5,527.0,140
2696,23.0,female,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,only_suggestion,010,1,suggestion,0,0,29.0,2.0,10,3,2,suggestion,0,0,84.0,3.0,10,2,3,suggestion,0,0,44.0,3.0,10,2,4,suggestion,0,0,126.0,2.0,0,2,5,suggestion,0,0,62.0,3.0,10,2,6,suggestion,0,0,91.0,1.0,30,2,7,suggestion,0,0,31.0,2.0,10,2,8,suggestion,0,0,48.0,2.0,10,2,9,suggestion,0,0,21.0,3.0,40,2,10,suggestion,0,0,34.0,2.0,10,2,11,suggestion,0,0,24.0,2.0,10,3,12,suggestion,0,0,69.0,2.0,10,2,663.0,160
2697,36.0,female,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,only_suggestion,001,1,suggestion,0,0,77.0,2.0,10,3,2,suggestion,1,0,70.0,3.0,10,2,3,suggestion,1,1,55.0,3.0,10,2,4,suggestion,0,0,48.0,2.0,10,2,5,suggestion,0,0,42.0,3.0,10,3,6,suggestion,0,0,53.0,1.0,30,3,7,suggestion,0,0,23.0,4.0,20,4,8,suggestion,0,0,33.0,3.0,10,3,9,suggestion,0,0,20.0,3.0,30,4,10,suggestion,1,0,41.0,4.0,10,2,11,suggestion,0,0,29.0,4.0,0,3,12,suggestion,0,0,96.0,4.0,20,2,587.0,170
2698,48.0,male,4.0,2.0,4.0,2.0,2.0,5.0,3.0,5.0,only_suggestion,011,1,suggestion,0,0,36.0,2.0,10,3,2,suggestion,0,0,62.0,2.0,10,3,3,suggestion,0,0,32.0,3.0,10,3,4,suggestion,0,0,92.0,3.0,0,2,5,suggestion,0,0,40.0,5.0,10,3,6,suggestion,0,0,33.0,4.0,0,3,7,suggestion,0,0,52.0,3.0,20,3,8,suggestion,0,0,37.0,1.0,20,3,9,suggestion,0,0,23.0,4.0,30,4,10,suggestion,0,0,42.0,4.0,10,3,11,suggestion,0,0,24.0,3.0,10,3,12,suggestion,0,0,34.0,2.0,10,3,507.0,140
2699,25.0,male,4.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,only_suggestion,001,1,suggestion,0,0,39.0,2.0,10,3,2,suggestion,0,0,50.0,3.0,10,2,3,suggestion,1,0,60.0,3.0,0,2,4,suggestion,0,0,85.0,2.0,10,2,5,suggestion,0,0,34.0,2.0,10,2,6,suggestion,0,0,30.0,3.0,30,2,7,suggestion,0,0,40.0,3.0,20,2,8,suggestion,0,0,33.0,2.0,20,2,9,suggestion,0,0,32.0,3.0,10,2,10,suggestion,0,0,36.0,2.0,0,2,11,suggestion,0,0,33.0,3.0,10,2,12,suggestion,0,0,23.0,2.0,20,2,495.0,150
2700,32.0,female,4.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,only_suggestion,011,1,suggestion,1,0,22.0,2.0,10,4,2,suggestion,0,0,35.0,3.0,10,4,3,suggestion,0,0,41.0,3.0,10,3,4,suggestion,0,0,44.0,2.0,0,3,5,suggestion,0,0,43.0,2.0,10,3,6,suggestion,0,0,62.0,3.0,30,4,7,suggestion,0,0,34.0,1.0,20,4,8,suggestion,0,0,36.0,4.0,20,4,9,suggestion,0,0,31.0,4.0,30,4,10,suggestion,0,0,37.0,2.0,10,4,11,suggestion,0,1,33.0,4.0,0,4,12,suggestion,0,0,24.0,5.0,20,4,442.0,170
2701,57.0,male,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,only_suggestion,001,1,suggestion,0,0,39.0,1.0,10,3,2,suggestion,0,1,26.0,2.0,10,2,3,suggestion,0,0,24.0,3.0,10,3,4,suggestion,0,1,24.0,3.0,10,3,5,suggestion,0,0,45.0,2.0,10,3,6,suggestion,0,0,65.0,3.0,30,3,7,suggestion,0,0,30.0,2.0,20,3,8,suggestion,1,0,41.0,4.0,20,2,9,suggestion,0,0,26.0,4.0,20,3,10,suggestion,1,0,51.0,1.0,10,2,11,suggestion,0,0,35.0,3.0,10,3,12,suggestion,0,0,43.0,2.0,20,2,449.0,180
